"","ZNF384","KLF4","hb","Foxo1","MZF1","GSC2","ceh-48","THAP1","NKX2-2","NKX2-8","NFAT5","PRDM1","HLTF","RUNX1","ELF3","Deaf1","RARB(var.3)","Wt1","Sox3","Dlx1","Kr","ZNF148","EN2","MYF5","ZNF740","hlh-30","GSX1","EMX2","Gmeb1","D","dsc-1","h","NEUROD2","GABPA","HIC2","EGR4","IRF1","MEIS3","BARX1","HOXB6","PITX3","lim-7","Nkx2-5(var.2)","NRF1","Mad","NR4A1","RXRB(var.2)","br","br(var.4)"
"17",0.00869717972145207,0.0466340505682952,0.00519875469950275,0.00581346490140443,0.239167974539563,0.229595589205669,0.0390755945806238,0.205880455001593,0.0477406820989178,0.0409913223772581,0.04165279235121,0.0447205818085475,0.219246967244586,0.043942409932471,0.0437770913106788,0.0460883205451603,0.0464398062216232,0.0415560178108252,0.0439537886929998,0.0372475211249444,0.0465721166352441,0.0401072309658398,0.038613246282994,0.0424114679073252,0.0430030036979538,0.0414320904561485,0.0383764437241814,0.0384155697015594,0.0393843384526798,0.0446074347074001,0.0458226595932686,0.039129866097632,0.0410377237670235,0.0434845839686455,0.0404262424221947,0.0405063364020408,0.0470799781636048,0.00853440800201202,0.000908146037297562,0.000915588483205126,0.0120419123851482,0.284235402011717,0.17987618654266,0.0078202247025489,0.0034915374009745,0.00279984905543129,0.00277298718503564,0.00299130967637742,0.00265677479479352
"18",0.0161715019187071,0.0499849674321343,0.0132654998713177,0.0148340366797584,0.0794798137295614,0.0786553544060161,0.0331566870610744,0.0609447960578443,0.041434453971467,0.0356405437445092,0.0353435082954261,0.0389106920865299,0.0702341608358029,0.0381599483302845,0.0380908770398496,0.0391071725942237,0.0394054175910307,0.0352613925097175,0.0372959652305595,0.0316055178429181,0.0405217423620138,0.0340320581245869,0.0327643721652357,0.0359872647952305,0.0373692456613029,0.0351562368348922,0.032563438860904,0.0325966382991161,0.0334186644937316,0.0378506013552504,0.0388817521715594,0.0332027378947235,0.0357110203224727,0.036897832473273,0.0343027478771237,0.0343707097611011,0.0399486206049162,0.00993421470976159,0.00201110969302008,0.00202759115579122,0.0122316785464001,0.0477640739381794,0.0269438665722845,0.0528770696155104,0.00296006990567894,0.00263954502843599,0.00261422112166331,0.0184971400822376,0.0164285015136806
"19",0.204392199699813,0.812864662800092,0.0261907462099766,0.0292875876309097,0.858014273294151,1.0267946057344,0.760464646227757,0.801510778179265,0.914326885952619,0.784043211747997,0.81062044838258,0.854930916103914,1.04152382034375,0.841230690905699,0.836876460956059,0.896941908492063,0.903782301670315,0.808737083141247,0.855400992039315,0.724887830348904,0.890326090389809,0.780541704738032,0.751466714440293,0.825385314907959,0.822846234618166,0.806325286905164,0.746858211971017,0.74761965713556,0.766473225289904,0.868121839679228,0.891771782126358,0.76152084435922,0.78444963149653,0.846269624787096,0.786750105068294,0.788308843731195,0.916240925386955,0.00792420754910266,0.000571475715451774,0.000576159077956325,0.00563274362357148,7.90661965177386e-05,5.07298459162584e-05,0.00736337385364863,0.00309337777692039,0.00288253141624097,0.00285487628777458,0.00195918232572512,0.00174007601502998
"2",0.0576039755849431,0.0811322892220788,0.05328415737288,0.0595845729589389,0.0900696161183338,0.0917429844493158,0.016113396468305,0.0352084449670445,0.026896899754051,0.0235923530200111,0.0171761418954797,0.0259544693731483,0.0335385275054007,0.0249287304361186,0.0254154807685105,0.0190051972202297,0.0191501375114412,0.0171362354896017,0.0181249915988636,0.0153595634766209,0.027029497835764,0.0165388069134824,0.0159227403437825,0.0174889929258401,0.0245912962530692,0.017085132221165,0.0158250913238301,0.0158412254963863,0.0162407115474738,0.0183945321520657,0.0188956480172062,0.0161357761270121,0.0238538848779268,0.0179315081258809,0.0166703559821363,0.0167033839134022,0.0194141218325947,0.00429071917539527,0.000701968476308727,0.000707721254165126,0.0500876083747232,0.0314712875456918,0.012449760970738,0.120550605595426,0.00195718374002385,0,0,0.0220739331466323,0.0196052818165426
"20",0.012445426224476,0.544904626143404,0.0120925618188529,0.0135224083007203,0.581477908983963,0.579613448220386,0.517326068956341,0.546977842426445,0.619971979060786,0.531489353643328,0.551445872017291,0.57948131290067,0.712139321842845,0.570359126205809,0.56724135835373,0.610168314732447,0.614821672032585,0.550164663296358,0.58190901416411,0.493124004605438,0.603472410743366,0.530984015853475,0.511204989293484,0.561490060653973,0.557838604276965,0.54852397549828,0.508069934326718,0.508587927419037,0.521413562834791,0.590562705214697,0.606651200344493,0.518044575503751,0.531697824492941,0.575697161518205,0.535207443403057,0.536267816359261,0.623296978365241,0.013583589288637,0.00325159959355667,0.00327824712940907,0.0129653118157939,0.0111847168488051,0.00395842198604669,0.0153669953169783,0.0123013408673356,0.000896941835216873,0.000888336537269367,0.158431395433612,0.1407131269009
"21",0.0153386951962817,0.207639121206275,0.0106077867672452,0.011862070749147,0.222755411048569,0.221138708492198,0.192263875729905,0.201720004696158,0.228846157598343,0.196074882017391,0.204944476939262,0.213732031762584,0.264531817459877,0.210494862289143,0.209215623403933,0.226768632160204,0.228498049182404,0.204468316604249,0.216266082648934,0.183269195252742,0.222580647961185,0.197339842247993,0.189988980706721,0.208677392699233,0.205830771757555,0.20385855611884,0.188823839696618,0.189016351471119,0.193782990002802,0.219482220942741,0.22546149903046,0.192530908191311,0.19609971411709,0.213957451909381,0.19890947617575,0.199303563051539,0.231647890919168,0.0154147039158017,0.00518823791236636,0.00523075660256872,0.00724091929049561,0.00196622628474939,0.00132541670210969,0.021890484072886,0.0090192048249787,0.00110509542614652,0.00109449309383351,0.0230927070620436,0.0205101205503695
"22",0.765222178158457,0.0753516693250111,0.00292282609217914,0.00326842636014692,0.085667991369586,0.910101195921458,0.0686614392453127,0.080205262025946,0.0840023769443439,0.0721344564944116,0.0731899463620287,0.0787004638772682,0.100620304198847,0.0773218491303594,0.0770402213974004,0.0809838072841298,0.0816014181657827,0.0730198995771636,0.0772331278470731,0.065449251283486,0.081958851132273,0.0704741727365616,0.0678490267948154,0.0745230484213108,0.0756719747684707,0.0728021413926678,0.0674329306437639,0.0675016806128299,0.0692039466298081,0.0783816778969793,0.0805170027862345,0.06875680210563,0.0722198609557603,0.0764086676687796,0.0710347217432792,0.0711754583844012,0.0827262923327063,0.0727186832692941,0.00130803397125109,0.00131875358205868,0.00867525043392896,0.00983094221739516,0.00714871952238835,0.0197370960580531,0.00210277974294263,0.0816802639348128,0.0808966200239231,0.0187506112526065,0.0166536255862435
"23",0.008034188994517,0.0309009069050061,0.00564336169986442,0.00631064304134792,0.0428393917041312,0.163123040397829,0.0220481396575835,0.0360227574925524,0.0287154108300084,0.0247785665591675,0.0235023060491878,0.02708604723549,0.0410786383765255,0.026473154642718,0.0265167175150353,0.0260050227992448,0.0262033462122463,0.0234477016700452,0.0248006276547795,0.021016661588274,0.0282075837249317,0.0226302335026344,0.0217872627612498,0.023930383594662,0.0259554170913738,0.0233777764992926,0.0216536485208522,0.021675725088662,0.0222223462968572,0.0251694429925062,0.0258551254059552,0.0220787619935778,0.0248645230507835,0.0245358820660921,0.022810233556826,0.0228554260426303,0.0265645588958449,0.0095284615906011,0.00266479958998029,0.0026866381775955,0.122975698566264,0.0178780767813136,0.0118119236946155,0.656008146626962,0.00806594806567848,0.00103232641268097,0.0010224222293645,0.021350787507347,0.0189630095962539
"24",0.0152941818275489,0.019458516231134,0.00426865228039158,0.00477338548224443,0.0263896472294083,0.0379551850326095,0.0139395674716012,0.0206938318714818,0.0172648467807602,0.0148401944423267,0.0148589398470265,0.016197314617626,0.0246902800757701,0.0158968249796468,0.0158558712734718,0.0164412406461657,0.0165666273064313,0.0148244171417496,0.0156797819635068,0.0132874327171086,0.0168679353912183,0.0143075865677203,0.0137746324179095,0.0151295847141622,0.0155633293667325,0.0147802081222674,0.0136901570495512,0.0137041145902465,0.0140497067051089,0.0159129592911474,0.0163464705267802,0.0139589279312753,0.0148646191691176,0.0155124009937909,0.0144213885908961,0.0144499607840544,0.0167949979831785,0.96039270345908,0.000846614194907165,0.000853552374551622,0.00463625286487787,0.00950220431027062,0.00607756277258626,0.00843891346846524,0.00218302804825771,0.866862173870005,0.858545461467166,0.012300884009961,0.0109252073930776
"25",0.396446834186674,0.619258789155913,0.0135082208208891,0.0151054573954356,0.661003113989525,1.06416579518299,0.588932391096919,0.621337804053884,0.704941648543516,0.60427265522085,0.627774928533666,0.658810933768214,0.810125958134459,0.648508644031722,0.644894331090585,0.694625510158244,0.699922967614675,0.626316379736704,0.66245466385233,0.56138036833415,0.686086301844547,0.604480819460159,0.581964054687325,0.639209395855916,0.634249229022402,0.624448594125367,0.578395057243367,0.578984748984684,0.59358566045233,0.672306166160184,0.690621570069863,0.589750350609068,0.604481590916201,0.65538299000594,0.609288837912463,0.610495983691549,0.709571393865144,0.00276883174711384,0.000732551875038595,0.000738555290216932,0.00987539841143701,0.00441282644505561,0.00387140405004119,0.0168532300466282,0.000536796781354142,0.000505405638392592,0.000500556755296772,0.00322513646866492,0.00286445142988173
"26",0.0153388158004527,0.0486193745033186,0.0126131041761306,0.0141045005321575,0.45118536818517,0.410180993735603,0.0326391917973823,0.380896607063757,0.0406754629281741,0.0349801014980183,0.0347918820695775,0.0381863723825724,0.393524636938385,0.0374583238377175,0.037381687741037,0.0384968047201167,0.0387903948377139,0.0347110479116172,0.0367138658994023,0.0311122325590139,0.0397674261815058,0.0335009004470806,0.032252999983144,0.0354255910957303,0.0366791842461349,0.0346075334611872,0.0320552027591185,0.0320878840348254,0.0328970803993206,0.0372598455027987,0.0382749025621347,0.0326845238894919,0.0350457027953939,0.0363219470263871,0.0337673653907693,0.0338342665549888,0.0393251197733646,0.0128547155939747,0.00425677287001993,0.0042916580102119,0.0115552539586451,0.457955260842706,0.37859463222613,0.0091795903282772,0.00596411977233561,0.00401206012760552,0.00397356825285312,0.00976982130801103,0.00867720758092632
"27",0.0624847766731414,0.872402172180725,0.0267316053264955,0.0298923989121167,0.924364046713184,0.9535791818842,0.819115113094519,0.863371933162385,0.983179338868715,0.842967957283243,0.873139157155195,0.919132544553625,1.12343349502109,0.904538416287642,0.899720260084258,0.966118117992891,0.973486073176092,0.871110538283423,0.921373378514164,0.780794452552698,0.957185637282641,0.840740605001114,0.809423220183698,0.889042756847506,0.884724537782726,0.868512733432824,0.8044592891975,0.80527946045091,0.825587100901502,0.935075315356216,0.96054924813975,0.82025276999441,0.843349762444444,0.911537758993111,0.847427825194562,0.849106780820548,0.986905562202017,0.0485681265826779,0.000685164855265397,0.000690779923947798,0.0213112465013751,0.00195873524190337,0.00177236874559461,0.00315631974783361,0.0084851051484797,0.0496732604985219,0.0491966931339163,0.0307471111645569,0.0273084898564018
"28",0.0171463783383887,0.716886912286018,0.00893822793271103,0.00999510024439859,0.780479603105433,0.790201346195561,0.692552185568909,0.73629261091146,0.82487728960242,0.706792198544301,0.738228878855819,0.770458024555161,0.962138407627313,0.758743446236314,0.754178020443295,0.816841495703779,0.823071015076242,0.736513705480463,0.779010345205732,0.660152518188312,0.802355419389576,0.710836284402507,0.684357804204937,0.751675185179864,0.741946788641255,0.734317292060416,0.680160858991074,0.680854304130847,0.69802417507203,0.790595171507667,0.812133081799204,0.693514061085367,0.706900215217276,0.770694444684747,0.716490250354688,0.717909787571938,0.834417035074594,0.0257904614812992,0.00185420384127655,0.0018693994279152,0.0192765470452131,0.0198660321662387,0.0148358955580111,0.0299062249315429,0.00408804130002364,0.0107979097992812,0.0106943141954362,0.0387898770653243,0.0344517882899698
"29",0.0143492823162928,0.0843415141751701,0.0120785531993848,0.0135067432766324,0.0988199408414583,0.338423631435398,0.0611663308233843,0.0885562171376952,0.0823031362438857,0.0711905621745411,0.0652005044073004,0.0778938655517961,0.100024231785544,0.0759354602306667,0.0762595196988755,0.0721435845523212,0.0726937767988358,0.0650490199931542,0.0688023306872541,0.0583047865024444,0.0811193271697144,0.0627811856478545,0.0604426016202341,0.0663880845465406,0.074517432648421,0.064855032373629,0.0600719266808607,0.0601331718775563,0.0616496178986176,0.0698255045835771,0.0717277366082358,0.0612512838381557,0.0715177876131085,0.0680678688907859,0.0632805449150716,0.0634059186917424,0.0736958592804293,0.0129229636013475,0.00261696088647608,0.00263840742595311,0.243624449844995,0.033141437541833,0.0176425719663986,0.0874193333958859,0.00216524062498602,0.00335493730175583,0.00332274989122009,0.0330152987024691,0.0293230133034987
"3",0.0149032426226426,0.0897837726440484,0.0113938572945836,0.0127410876839424,0.515836314541927,0.481600377371173,0.0726444658626682,0.443493293669675,0.0900591942634836,0.0774172191944654,0.0774356701290655,0.0844994609815706,0.467776717567438,0.0829251437732069,0.0827182918901753,0.0856816502587729,0.086335088536528,0.0772557589883443,0.0817133951898162,0.0692459399753257,0.0879980149697823,0.0745623554040259,0.0717849256436568,0.0788461049830594,0.0811877610681793,0.0770253687260108,0.0713446918971334,0.0714174300284014,0.0732184439150713,0.082928572235463,0.085187766591541,0.0727453606899108,0.0775473773488162,0.0808411083584379,0.0751554216669884,0.0753043223925483,0.0875252162693145,0.0138259657593901,0.00231961146349263,0.00233862116252185,0.0172215639477102,0.554523333150754,0.399719524991012,0.0111076084292286,0.00744478228261984,0.00255956749445357,0.00253501089552851,0.011172579944829,0.00992308787841198
"30",0.0126363318424267,0.0610093424946358,0.012690208169146,0.0141907214414065,0.546488680419399,0.487782174969317,0.045702319909965,0.463131049218415,0.0551312639445545,0.0472883197663143,0.0487165777413989,0.0515693447644141,0.48175775096158,0.050728184180132,0.050480522661903,0.0539043152708005,0.0543154084608563,0.0486033914661477,0.0514077938841797,0.0435642283777173,0.0537043897005529,0.0469089087440932,0.0451615632040239,0.0496039150511845,0.0496245788534392,0.0484584476036212,0.0448846019340931,0.044930363181084,0.0460634228275887,0.0521722899738389,0.0535936015902731,0.0457657951880491,0.0473188682143655,0.050859017988487,0.0472820204981112,0.04737569740128,0.0550641454462772,0.00689880275248801,0.00031754208084327,0.000320144404327589,0.00679503783872874,0.620700314795925,0.454940810790234,0.00654062269893982,0,0.000988357143735462,0.000978874803447106,0.00650108176990224,0.005774029456584
"31",0.0094592533056544,0.0234947667566807,0.00796221739955965,0.00890368445237838,0.027675263714672,0.0271677583099317,0.0119934723034097,0.0200482830209156,0.0171253330304845,0.0148749913056007,0.0127844916190124,0.0163022503262577,0.0214134099312309,0.0158217268105513,0.0159612578409157,0.0141458882942537,0.0142537697934591,0.0127547886091866,0.0134907364296592,0.0114323817149082,0.0169773565427779,0.0123101124606759,0.0118515637397227,0.0130173519085921,0.0155505196433857,0.0127167515860292,0.0117788819299901,0.0117908908662856,0.0120882350605243,0.0136913600018423,0.0140643489778899,0.0120101298602066,0.0149723468461783,0.0133467234229073,0.0124080266474547,0.0124326098928094,0.0144502577685745,0.00686632882175734,0.000857903419080993,0.000864934116268666,0.00466666187807,0.00892690627385893,0.00541372293699465,0.0109963621100245,0.00326846687516206,0.00122423151009871,0.00121248618115151,0.0129185901079136,0.0114738319653145
"32",0.0109848843853405,0.83891243298985,0.00968146181970879,0.0108262154566645,0.915813006510174,0.911976108677844,0.814538413785154,0.861669830360538,0.96659430586381,0.827968328234935,0.868260605516176,0.902439332979423,1.13055388687633,0.889011015690343,0.88336614393452,0.960720058486116,0.968046846176666,0.866243321288877,0.916225324427868,0.776431864957099,0.9398005964936,0.836043076064396,0.804900673067208,0.884075345910735,0.869231016105684,0.863660031335484,0.79996447740069,0.800780066053743,0.820974240200835,0.929850703477395,0.955182303970005,0.815669714174873,0.82797511993221,0.906444660153458,0.842692932283537,0.844362506963022,0.981391355550555,0.0263529701235494,0.0012995577540526,0.00131020790049498,0.0188071797636257,0.0215635906737273,0.0163032941399557,0.00750848245418088,0.00765402266516324,0.0100412535305166,0.00994491731895425,0.0358339653246669,0.0318264526818815
"33",0.0106826687465806,0.0513726762107037,0.00891793030503658,0.00997240258834675,0.0611890020519991,0.188092908157752,0.0369242142849481,0.0519577272978824,0.0483007668611715,0.0416924558431218,0.0393595195888629,0.0455809149385349,0.060142020250626,0.0445338900315866,0.0446230698958125,0.0435508414422624,0.0438829754142491,0.0392680731526705,0.0415338302527179,0.0351967888489292,0.0474682702134772,0.0378990519901881,0.0364873214417505,0.0400764248364324,0.0436682906306617,0.0391509688514062,0.0362635564928441,0.0363005283160068,0.0372159596828956,0.0421514885573771,0.0432998069533424,0.0369754977815931,0.0418434951286735,0.0410904584762547,0.0382004996712847,0.0382761839265472,0.0444879014868689,0.00666536107467015,0.00110548750327962,0.00111454720359955,0.132049821808289,0.0231524566780314,0.010390330538313,0.0770458345997691,0.00186129897296677,0.000993383776044753,0.000983853210033173,0.0127075107441597,0.0112863587866761
"34",0.585286114914589,0.372350112618562,0.00784251596142703,0.00876982929870126,0.398316278087524,1.02690497186297,0.354256669014247,0.374780816341957,0.424206107994662,0.363639257917602,0.377621367808915,0.396464422160701,0.488197839261237,0.390251013506435,0.388089783208818,0.417833563174632,0.42102010828767,0.376744016441903,0.398482043332982,0.33768348004367,0.412878418316181,0.363609413953456,0.350065050956976,0.384499468532816,0.381674798147895,0.375620499516858,0.347918215148095,0.348272928584106,0.357055719850632,0.404407953412178,0.415425099147037,0.3547486908771,0.363770556753377,0.394228265379776,0.366501550007138,0.367227676552694,0.42682386334749,0.00696527572771464,0.000598587710813416,0.000603493261766342,0.0190349494562675,0.00572530185740103,0.00329257331246381,0.00666003827828256,0.00227117689602379,0.00628454426617764,0.00622425008237288,0.0213635554262083,0.0189743496073803
"35",0.00471127101521714,0.0154755916875551,0.00421262712782747,0.00471073581384241,0.0178348236847193,0.0307954370541523,0.00930229349366304,0.0136918972981386,0.0126096022702254,0.0109128718546282,0.00991581838843445,0.0119429302834446,0.0153526544693089,0.0116360222217029,0.0116924465590234,0.0109717354001234,0.0110554096975044,0.00989278034673513,0.010463591071842,0.00886710431752349,0.0124374733613358,0.00954788372810517,0.0091922273614133,0.0100964278651473,0.0114210085317402,0.00986327833563411,0.00913585440213356,0.0091451686897011,0.00937579272363148,0.0106191973302284,0.0109084924432132,0.00931521331190188,0.0109657561079094,0.0103518927061127,0.00962382724801069,0.00964289433363282,0.0112078083328836,0.00739805103026522,0.00412688478489249,0.00416070546517614,0.015994865629268,0.00651295832284075,0.00283590735466714,0.051251071163067,0.0044437883538287,0.00131017608659229,0.00129760620173895,0.0274203642782807,0.0243537916698803
"36",0.0480981628604185,0.298170435676978,0.0334314464661155,0.0373844414418194,0.322412231295848,0.321901409415216,0.255669925465891,0.27345867679398,0.305613612284211,0.261941024230378,0.272532419024552,0.285569548100929,0.355842122305407,0.281138009046031,0.279536718673826,0.301553888177359,0.303853643757998,0.271899227391956,0.28758773857929,0.243708919902805,0.297392358519335,0.262419877719896,0.252644800549355,0.277496400378298,0.274944748300883,0.271088376069706,0.25109541164788,0.25135141122581,0.257690023268721,0.291864516183736,0.299815680057986,0.256025021654633,0.262017650282798,0.284517752359211,0.264507155882759,0.265031207329123,0.308042261089311,0.108965892858018,0.0663298832741519,0.0668734704815485,0.022916176915548,0.0142554381395151,0.00618123728013509,0.0152715610265842,0.0060186139411184,0.019608106589619,0.0194199855847053,0.0353762419956968,0.0314199191113187
"37",0.0158632583292263,0.0721363017021959,0.00866366634593984,0.00968807399672414,0.271943004341626,0.259360667767535,0.0608797367574209,0.232578236027123,0.0731760901965448,0.0627476395817812,0.0648950082722632,0.0684201957350031,0.253586148440117,0.0673254869919248,0.0669752703746997,0.0718055567034753,0.072353171031209,0.0647442336364149,0.0684799582409428,0.0580316001660413,0.0712528732575587,0.0624870252001276,0.0601593985782573,0.066077024019849,0.0658535543582641,0.0645511549434164,0.0597904604316028,0.0598514186647075,0.0613607593972033,0.069498338068974,0.0713916572096487,0.0609642917259209,0.0627794619358372,0.0677489377558907,0.0629840447258424,0.0631088310652755,0.0733505582680663,0.0118700269157005,0.00178896856229751,0.00180362953223892,0.0101888725083627,0.311654927364668,0.184736157165269,0.0116145998512231,0.00175717747164442,0.00355879111252756,0.00352464791989922,0.00465864847754849,0.0041376457779333
"38",0.00074411503331853,0.0151232920938972,0,0,0.0206698147704667,0.0226251207493116,0.0149495777042074,0.0192238730864913,0.0176527672762921,0.0151148354096121,0.0159355644497448,0.0164716242702617,0.024275584095614,0.0162337278229883,0.0161233863636819,0.0176325129954118,0.0177669847158959,0.01589854035512,0.0168158817930345,0.014250191643215,0.017153548844258,0.0153442621221617,0.0147726920579106,0.0162258192571291,0.0158700903987288,0.0158511281112808,0.0146820959123748,0.014697064765577,0.0150676972249859,0.0170659542996259,0.017530876178726,0.0149703409521975,0.0151120165148504,0.0166363730085567,0.0154663098249924,0.0154969522550872,0.0180119022991962,0.00194014792051058,0,0,0.0019184101305549,0.00386089949289532,0.00412618648150457,0.0197857560357749,0,0.00137943514366557,0.00136620078448593,0,0
"39",0.360933696244254,0.0372765197878159,0.00400939300416825,0.00448347091812161,0.0532637996253166,0.444737418718498,0.0303209322408414,0.0471269050859023,0.0382371742572679,0.0329137437695099,0.032320723665946,0.0359438154424935,0.0552112286335138,0.0352234134856778,0.0351869122047916,0.03576249726567,0.0360352345968363,0.0322456309050261,0.0341061950046323,0.028902428134229,0.0374320470327944,0.0311214364243103,0.029962170421487,0.032909422324959,0.0345027360341813,0.0321494687617684,0.0297784221147171,0.0298087821417792,0.030560503823177,0.0346133953869895,0.0355563561228979,0.0303630445364437,0.0329898393803399,0.0337421129015468,0.0313689751977058,0.0314311245817875,0.0365319796952445,0.49139882143261,0.000460981454896022,0.000464759293923612,0.0126667045316451,0.0223778736378337,0.0148539003944909,0.0178047522669949,0.00910519785807568,0.596927746155223,0.591200796082082,0.0175390268660414,0.0155775394540013
"4",0.00332005611514558,0.00419706820893586,0.0023285333224863,0.00260386333352476,0.0923753508976057,0.0826369481065426,0.00107981718904004,0.0778613704188028,0.00190885955778244,0.00167971649314171,0.00115103561788551,0.00185017445647634,0.0784464386656584,0.00177103472806722,0.001811842453656,0.00127360725467576,0.00128332022972372,0.0011483613447672,0.0012146214808378,0.00102930010385026,0.00192681303717742,0.00110832548721313,0.00106704063005322,0.00117200090108056,0.00174915904454275,0.00114493672924417,0.00106049681475985,0.00106157802422996,0.00108834903464942,0.00123268437174124,0.00126626596491707,0.00108131693120825,0.00170081968168242,0.00120165545096738,0.00111714106782731,0.00111935438939298,0.00130101077734844,0.00704416086025732,0.00677691085926036,0.00683244905512202,0.000658592989208174,0.0799198546266655,0.083536364655691,0,0,0.000564024668749403,0.000558613392194154,0,0
"40",0.0177398368496976,0.0573951025375534,0.0143629039913122,0.0160611998569045,0.140704091799549,0.145342106223519,0.0375089058817446,0.114725829298368,0.0485207293035477,0.0418471739965031,0.0399827740250971,0.0457349150173053,0.124195335999711,0.0447245751147876,0.0447732323457407,0.0442404650813249,0.044577858364747,0.0398898795428506,0.0421915147018475,0.0357541268200334,0.0476286151336659,0.0384991800539626,0.0370650948798519,0.0407110314024836,0.0438414948317893,0.0397709209055571,0.0368377866331986,0.0368753439018404,0.0378052710417071,0.0428189535699505,0.0439854554839558,0.0375610014479252,0.0419822872798295,0.0417411221733662,0.0388054011318511,0.038882283840457,0.0451923633870667,0.0152744581678873,0.00255449904721652,0.00257543369891241,0.0224899328049289,0.119596632890979,0.0790411568118146,0.0388596241313,0.00853140336903997,0.00472897147699912,0.00468360152440348,0.0290033736084464,0.0257597642181324
"41",0.0774848666297595,0.112721148643232,0.00283624450718055,0.00317160721121778,0.176042581834602,0.245028547722085,0.108403011243393,0.159171030243292,0.128004493999207,0.109601334918583,0.115552640107641,0.119439739790348,0.196010483616906,0.117714694992509,0.116914582327758,0.127857625299539,0.12883271233651,0.115284169424034,0.121936034525233,0.103331593405824,0.124384540153589,0.111264963617141,0.107120370550545,0.117657348064674,0.115077871894862,0.114940371752711,0.106463435941592,0.106571978724143,0.109259524517036,0.123749370880283,0.127120632108164,0.108553570586931,0.109580894429454,0.120634372821668,0.112149961090914,0.112372156778298,0.130608669093384,0.217484909567136,0.0025237437752048,0.00254442638104142,0,0.048289661711247,0.0516077017068257,0,0,0.246390048399699,0.244026171842121,0.573751788081844,0.509585918529698
"42",0.0028120586728912,0.0730967819047305,0.00282404818010768,0.00315796876827086,0.540725964056924,0.499581423521271,0.0692467925728139,0.468845250477891,0.0817680297132094,0.0700122701183102,0.0738139061728562,0.0762969477632223,0.49624517577255,0.0751950058713442,0.0746839016585059,0.0816742114118108,0.0822970875571787,0.073642409703096,0.0778915566373158,0.0660072200275489,0.0794556382934929,0.0710749800014204,0.0684274541339245,0.0751583732098445,0.0735106288415955,0.0734227950839072,0.0680078106749626,0.0680771467520915,0.0697939249477872,0.0790498983199187,0.0812034273065968,0.0693429684217348,0.0699992129320331,0.0770600677611963,0.0716403078072706,0.0717822442580979,0.0834315515148766,0,0,0,0.0127847471814169,0.716470167326041,0.435667942983399,0,0,0,0,0,0
"43",0.0322403631975521,0.866316302822015,0.0205495051529364,0.0229793159810467,0.933470604078992,0.936594066319545,0.823618528735593,0.873674991203005,0.9842536096913,0.843584527337656,0.8779395917636,0.919672712533411,1.13922450935653,0.905421740810992,0.900243760141215,0.971429741932116,0.978838205420053,0.875899819741543,0.926439000204862,0.7850871849097,0.957747890781814,0.845362915504388,0.813873350735254,0.89393062790832,0.885468926895847,0.873287732411218,0.808882128536763,0.809706809012371,0.830126098905364,0.940216268969986,0.96583025497132,0.824762440363049,0.843822826414274,0.916549305399294,0.852086901387461,0.853775087749037,0.992331473498285,0.0531315900897674,0.00159988566200644,0.00161299705820127,0.0196125267288839,0.0141691675078013,0.0122171426771122,0.00223052274281674,0.000830238246271936,0.0409877056636896,0.0405944678799537,0.0163404510693577,0.0145130070883202
"44",0.4525733141458,0.525513550462586,0.445283081934413,0.497934162629851,0.552331231933273,0.135348826452031,0.033175586193473,0.0635054773426416,0.0517465681497178,0.0452054367637218,0.0353636539041075,0.049653653954093,0.0633257434132289,0.0478967262770613,0.0486194399283734,0.0391294634712112,0.0394278784660542,0.035281491312845,0.0373172237291401,0.0316235328172471,0.0517101351019825,0.0340514562137599,0.0327830476802643,0.036007777341637,0.0471768382861162,0.0351762756998534,0.0325819998450352,0.0326152182067477,0.0334377129518507,0.037872175993424,0.0389039145601245,0.0332216632758483,0.0456218333261756,0.036918864038334,0.0343223002579924,0.0343903008798763,0.0399713911027214,0.0338105751885204,0.0037632860459131,0.00379412695880717,0.0592624859831851,0.0319472500845313,0.0194177615390509,0.0452405449825531,0.00910135320720228,0.0163567464798384,0.0161998191614947,0.0229149247919823,0.0203522206653159
"45",0.0114899290953125,0.0371982253173123,0.00954992958120667,0.0106791306072855,0.0497497011819334,0.779235097110132,0.022858743898355,0.0395380765580539,0.0310225748709441,0.0268505055563789,0.0243663730066387,0.0293858883217097,0.0436472648994833,0.0286281279737899,0.0287696056049451,0.0269611026359024,0.0271667174486374,0.0243097610866339,0.0257124276643483,0.0217893433326249,0.030602726392884,0.023462238539421,0.0225882758110286,0.0248101889082341,0.0281000240271603,0.0242372651030677,0.0224497492165016,0.0224726374337189,0.0230393552793783,0.0260948025713387,0.026805694235128,0.0228904920706241,0.0269816931766611,0.0254379486514242,0.0236488563314142,0.0236957103279497,0.0275412101884082,0.0102461354134899,0.00170673593035903,0.00172072298675581,0.735077269678292,0.0217751708133394,0.0133948790757626,0.0530538238814232,0.00152378222383789,0.00227753136321461,0.0022556806308753,0.0227480287738221,0.0202039895617625
