"","Interstitial SCs","Female Germ Cells","Male Germ Cells","Early NBs","Early/Mid NBs","Isorhiza NBs 1","Isorhiza NBs 2","Early Desmoneme NBs","Mid/Late Desmoneme NBs","Late Desmoneme NBs","Mid Stenotele NBs","Mid/Late Stenotele NBs","Late Stenotele NBs","Early Maturing NCs","Late Iso NCs","Mid Nematocytes","Mid Desmoneme NCs","Late Desmoneme NCs","Late Stenotele NCs","Neurogenesis","Ec1 Neurons","Ec1/5 Neurons","Ec2 Neurons","Ec3 Neurons","Ec4 Neurons","Ec5 Neurons","En1 Neurons","En2 Neurons","En3 Neurons","Mucous GCs","Granular Mucous GCs Tip","Granular Mucous GCs","Zymogen GCs 1","Zymogen GCs 2","Zymogen GCs 3","Zymogen GCs 4","Spumous Mucous GCs Tip","Spumous Mucous GCs","Ecto Basal Disk","Ecto Aboral SCs","Ecto SCs 1","Ecto SCs 2","Ecto Somatic Gonad","Ecto Head","Ecto Tentacle","Ecto Tentacle Tip","Epithelial Head Organizer","Endo Foot","Endo Mid SCs","Endo SCs","Endo Head","Endo Tentacle","Endo Tentacle Tip"
"MA0763.1 ETV3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.759013350625204,0,0,0,0,0,0.682211952835931,0.751785423390313,0.715696588840127,0.739385801819934,0,0,0.661522840408005,0.788985277786594,0.790789759897702
"MA0764.2 ETV4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.62310859859314,0,0,0,0,0,0,0.60601686297964,0.584908060488708,0,0,0,0,0.618750404759036,0.629257857580877
"MA0765.2 ETV5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961804762708073,0,0,0,0,0,0.86188557600248,0.911475815561896,0.85450389580306,0,0,0,0,0.962996366725826,1
"MA0766.2 GATA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930479784333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0768.1 LEF1",0,0,0,0,1,0,0,0.914093744351702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799278332573092,0,0
"MA0770.1 HSF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881728314923574,0,0,0,0,0,0,0,0,1,0,0,0
"MA0772.1 IRF7",0,0,0,0,0,1,0,0,0.818535467086243,0.832401231181812,0,0,0.795528280146395,0.961518712569256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0774.1 MEIS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.984695233383532,0.918588841340367,0.973359553175535,0
"MA0779.1 PAX1",0,0,0,0,0.859632412954505,1,0.895443260632944,0.838412602465456,0.852353870437773,0.80112736126713,0.709993229177015,0.867177104165251,0.748808194729806,0.87627330732197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0781.1 PAX9",0,0,0,0,0.857320097264206,1,0.904822291929579,0.853945270800346,0.843488885501241,0.79845968043854,0.729379480535304,0.852825118121537,0.74286671756294,0.896565009783562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0783.1 PKNOX2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824797881882408,0,0,1,0,0.959337922266913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0790.1 POU4F1",0,0,0,0,0,0,0,0.669652647586169,0,0.699691560345954,0,0,0,0,0.730820158111507,0.894833894941504,0.671224244232986,0.631744526779732,0.688196574025372,0.629911459536392,0.777351128060985,0.877286226425699,0.976224595252853,0,1,0.929005833856409,0.882165643250016,0.929226644543042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0791.1 POU4F3",0,0,0,0,0,0,0,0,0,0.727905380761476,0,0,0.648261416401799,0.821912334844985,0.718112903890593,0.846254124858613,0,0.639703295806244,0.673211077525527,0,0.784392513988365,0.920547663726829,1,0.805411793997654,0.950306209799696,0.914698376543338,0.898178180068072,0.960801445186618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0796.1 TGIF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.938618342314389,0,0
"MA0797.1 TGIF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748525968817764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615538770686321,0,0
"MA0798.2 RFX3",0,0,0.75663331469427,0,0,0,0,0,0,0,0,0,0,0,0.681829648711028,0,0,0.635331535490866,0.654761206592082,0,0,0,0,0,0,0,0,0,0,0.858689866288798,1,0,0,0,0,0,0.727080761420693,0.764869155671418,0,0,0,0,0,0,0,0.528627254642208,0,0,0,0,0,0,0
"MA0799.1 RFX4",0,0,0.668715680103099,0,0,0,0,0,0,0,0,0,0,0,0.644679909711248,0,0,0.616602424615715,0.622373399226454,0,0,0,0,0,0,0,0,0,0,0.772115426164416,1,0,0,0,0,0,0,0.776926748095936,0.531048011980669,0.648957236558261,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0800.1 EOMES",0,0,0,0,0,0,0,0.915614594060088,0,0.923501964599974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0801.1 MGA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751110290915401,0,0,0,0,0,0
"MA0802.1 TBR1",0,0,0,0,0,0,0,0.940055945999747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0803.1 TBX15",0,0,0,0,0,0,0,0,0,0.758821996170641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0805.1 TBX1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757298198991309,0,0,0,0,0,0
"MA0806.1 TBX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78206743177366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645544134606153,0,0,0,0,0,0
"MA0808.1 TEAD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.967664801065644,0,0,0,0,0,0,0
"MA0810.1 TFAP2A(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0816.1 Ascl2",0,0,0,0,0,0,0.524899918005902,0,0.491659994963036,0.517382414929976,0,0,0.504481301330946,0.636386841382284,0,0,0,0,0,0.636001884507372,0.629507204691692,0.723502131696302,1,0.845595116883104,0.883285187677706,0.753095782709893,0.914550476465856,0.892637313259493,0.880238318325172,0,0,0.738348110387908,0.926259383617255,0,0.986290930206117,0,0.703463312598565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0818.1 BHLHE22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608945080946229,0.632338489695121,0.721236432998462,0.870577640514689,0.946369245262634,0.933267966353383,0,1,0.991342378042704,0.963378783379238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0819.1 CLOCK",0.724695780139012,0,0,0,0.767255433209274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0820.1 FIGLA",0,0,0,0,0,0,0,0,0.504070689106424,0.562633774134858,0,0,0.510941747571811,0.663162148143114,0,0,0,0,0,0.710523886483245,0.638980464546026,0.709991025937303,1,0.759317712387814,0.828305609067452,0.777802886132966,0.715275896150677,0.866635025693792,0.806549536790428,0,0,0.702516552266514,0.90933277669252,0,0.984513256108689,0,0.712764860850254,0.577779779263121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0821.1 HES5",0.739499121804637,0,0,0,0.921492112055287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0822.1 HES7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0823.1 HEY1",0.850312489810603,0,0,0.843887245802741,0.881049616067462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0825.1 MNT",0.939740543145916,0,0,0.829833904636421,0.934091493268919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0828.1 SREBF2(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MA0829.2 SREBF1(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MA0830.2 TCF4",0,0,0,0,0.56747741833092,0,0,0,0.556386508486207,0.618534825378453,0,0,0.572865527052163,0.691347695608758,0,0,0,0,0,0.751108612291541,0.655001421647178,0.733772379869084,1,0.825161066270397,0.805413908198803,0.749957894983788,0.790740521045209,0.897115117489282,0.887855369791342,0,0,0.697326769359188,0,0,0,0,0.711275070063591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0831.2 TFE3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0832.1 Tcf21",0,0,0,0,0,0,0,0,0.529857321924497,0.594289910344938,0,0,0.564537456053275,0.663309662400458,0,0,0,0,0,0.741221922388095,0.693521213757976,0.783936906346689,0.992714430676354,0.920094871644053,0.936102393756441,0.803072216017315,0.998820580016549,1,0.982286144320155,0,0,0.730902193495029,0,0,0,0,0.777035070597249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0834.1 ATF7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769710790903658,1,0.778998747128373,0,0,0,0,0.725315716094589,0.769969837933725,0,0,0.790194545748516,0.772500022179995,0,0.810175456083924
"MA0839.1 CREB3L1",0,0,0,0.750073919905837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819764194412881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0840.1 Creb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931035016190691,0,0.896422932014831,0,0,0,0,0.891151446204435,0.95822599450135,0,0,0,0,0,1
"MA0841.1 NFE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936485578203921,0.663828403158837,0,0.831809263895295,0,0,0,0,0,0,0,0,0,0
"MA0845.1 FOXB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73340298947806,0.789087751092047,1,0.76768485596822,0.754519051746109,0.788906953405729,0.796761191986009
"MA0846.1 FOXC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631696916033434,0.657713888444248,1,0.693470673244303,0.661925102844182,0.70893045854626,0.703038290901663
"MA0847.2 FOXD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622363883778082,0.648809004197157,1,0.667658803026681,0.612789728373008,0.64010691804293,0.658546720694033
"MA0851.1 Foxj3",0,0,0,0,0,0,0,0,0,0,0,0,0.933915333774395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851023171750111,0.882828332223541,0.962294394900578,0.85820596162499
"MA0852.2 FOXK1",0,0,0,0,0,0,0,0,0,0.862422801569977,0,0,0.881482216166492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784091051427596,0,0
"MA0864.2 E2F2",0,0,0,0.270895313813801,0,0,0,0,0,0,0,0,0,0.258546634390099,0,0,0,0,0,0.302137049958007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0865.1 E2F8",0.225491995744186,0,0,0.25972285764662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294083672004284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0867.2 SOX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723194565043952,0,0,0,0,0,0
"MA0871.2 TFEC",0.973645846325198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0909.2 HOXD13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0916.1 Ets21C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976341992411482,0,0,0,0,0,0.8935675362408,0.995295103769644,0.94968177873681,0,0,0,0.903601019298229,1,0.974525611648041
"MA0917.1 gcm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA0920.1 fkh-2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919601280227317,0.929622487382239,0.931630922860265,0.914129593956888
"MA1099.2 HES1",0.935491591883083,0,0,0.850233639314079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737925602755938,0,0
"MA1100.2 ASCL1",0,0,0,0,0,0,0,0,0,0.545430543984626,0,0,0.501506927637621,0.699753499358943,0,0,0,0,0,0.694763681572264,0.610122241126505,0.696078805920736,1,0.84026944393943,0.852048162478956,0.734164947475302,0.813144899890344,0.881413374293903,0.842240548956388,0,0,0.726761310551079,0.801329510252533,0,0.874118593716493,0,0.692754457041007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1101.2 BACH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.654072279286066,0,0,0,0,0,0,0,0,0,0,0,0
"MA1103.2 FOXK2",0,0,0,0,0,0,0,0,0,0,0,0,0.819908597587384,0.912311022646095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.767401442914306,0.777387309134174,0.799464794133464,0.774568146157095
"MA1106.1 HIF1A",0.824359180616765,0,0,0.835657201013744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869453014374376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1107.2 KLF9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868721527356699,0,0,0,0,0,0,0,0
"MA1108.2 MXI1",0.812417247615308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1109.1 NEUROD1",0,0,0,0,0,0,0,0,0,0.49078817605168,0,0,0.500166296334812,0.574129021859369,0,0,0,0,0,0.710988388163576,0.635780835275522,0.703003416243159,0.930258288589937,0.923002338099408,0.864343357064864,0.710319802847944,0.960769823580016,0.941533925085213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1117.1 RELB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1121.1 TEAD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MA1122.1 TFDP1",0.179414747014358,0.164918424748288,0,0.21310847679926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235879597435232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1123.2 TWIST1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.626086345997035,0,0,0,0,0,0.692607866471017,0.634161576773513,0.723228432542093,0.986782323593696,0.937766041753116,0.924159088797494,0.74057900852714,0.999286032668117,0.933694502740623,1,0,0,0,0,0,0,0,0.638584142887718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1126.1 FOS::JUN(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940675610591627,0,0,0,0,0,0,1
"MA1127.1 FOSB::JUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721250223566138,1,0.713062302793575,0,0,0,0,0.707201473635962,0.764707385058719,0,0,0.7222421065705,0.720381611190785,0,0.783956156944832
"MA1128.1 FOSL1::JUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965203567212583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.661986774935079,0,0,0,0,0.650872475797669,0,0,0,0,0,0,0
"MA1129.1 FOSL1::JUN(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764790008996266,1,0.762789064673707,0,0,0,0,0.734612571767805,0,0,0,0,0,0,0.810980671548227
"MA1130.1 FOSL2::JUN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937278624331749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.615577192895701,0,0.741810183704585,0,0,0.612676571560131,0,0,0,0,0,0,0
"MA1131.1 FOSL2::JUN(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756951053496149,1,0.700582229300421,0,0,0.793701554133231,0,0.721582509051489,0.765109896186042,0,0,0.728152960612922,0.732700061247941,0,0.796574065552179
"MA1132.1 JUN::JUNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892239962190489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.664802943764779,0,0,0,0,0.642694169805989,0.694742953661842,0,0,0,0,0,0.715152316241277
"MA1133.1 JUN::JUNB(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"MA1134.1 FOS::JUNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845514172035978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.620924352182468,0,0.705529620489274,0.691228982665676,0,0.58204042786021,0,0,0,0,0,0,0
"MA1135.1 FOSB::JUNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903836665193358,0,0,0.706058281055837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63509147912972,0,0.719302311439205,0.709612853189194,0,0.590035329504119,0,0,0,0,0,0,0
"MA1136.1 FOSB::JUNB(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.988629246783179,0,0,0,0,0,0.99068383152008,0,0,0,0,0,0
"MA1137.1 FOSL1::JUNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934316895546506,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1138.1 FOSL2::JUNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871470599757457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625034532405348,0,0.711233541634242,0.706987390362403,0,0.57814267864301,0,0,0,0,0,0,0
"MA1140.2 JUNB(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779839020049251,1,0,0,0,0,0,0.739401995550551,0.782708269099735,0,0,0,0,0,0.818057989638533
"MA1142.1 FOSL1::JUND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902615680844454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65711219145163,0,0,0,0,0.632264457280162,0,0,0,0,0,0,0
"MA1143.1 FOSL1::JUND(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.742625853764037,0,0,0.850535679891377,0,0.784860323271462,0.828091491012242,0,0,0.769890844449257,0.804576631700156,0,0.841396205618935
"MA1144.1 FOSL2::JUND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897531412672136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.622404426656046,0,0.719771120601498,0,0,0.599735863789967,0,0,0,0,0,0,0
"MA1145.1 FOSL2::JUND(var.2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746906079595645,1,0.719585391208097,0,0,0.797785155135044,0,0.779606470727725,0.740806354409332,0,0,0,0,0,0.784701628398346
"MA1148.1 PPARA::RXRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1152.1 SOX15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874904108795693,0.794895821371512,0.718417437976851,0.788658650884817,0,0,0,0,0,0
"MA1418.1 IRF3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MA1419.1 IRF4",0,0,0,0,0.957940337070671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763160534867138,0.740810878210483,0,0
"MA1421.1 TCF7L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989260017397307,0,0
"MA1438.1 atf-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791420141630735,1,0.716158764876354,0,0,0.803146611309897,0,0.72515637616404,0.810547198703442,0.740779105449441,0,0,0.767499911971301,0,0.814090848015873
